Hylak_id,Lake_name,Country,Continent,Poly_src,Lake_type,Grand_id,Lake_area,Shore_len,Shore_dev,Vol_total,Vol_res,Vol_src,Depth_avg,Dis_avg,Res_time,Elevation,Slope_100,Wshd_area,Pour_long,Pour_lat
"146528",,Finland,Europe,ECRINS,"1","0",2.48,8.35,1.50,13.20,0.00,"3",5.3,0.689,221.7,"193",2.58,63.8,29.903125,64.503830
"146626",,Finland,Europe,ECRINS,"1","0",2.12,7.08,1.37,12.01,0.00,"3",5.7,0.456,304.8,"141",2.93,38.6,28.326982,64.451914
"146641",,Finland,Europe,ECRINS,"1","0",1.32,7.47,1.84,4.70,0.00,"3",3.6,0.399,136.3,"171",2.00,34.3,29.536862,64.442976
"146667",,Finland,Europe,ECRINS,"1","0",1.74,15.02,3.21,5.52,0.00,"3",3.2,0.238,268.4,"211",1.59,19.7,28.997694,64.431143
"146680",,Finland,Europe,ECRINS,"1","0",2.21,7.40,1.40,12.25,0.00,"3",5.5,0.528,268.6,"146",2.82,44.3,28.540895,64.421414
"146681",,Finland,Europe,ECRINS,"1","0",1.19,8.57,2.22,6.44,0.00,"3",5.4,0.355,210.0,"182",3.42,29.2,29.283058,64.421084
"146683",,Finland,Europe,ECRINS,"1","0",1.48,10.25,2.38,3.25,0.00,"3",2.2,0.738,51.0,"171",1.09,62.8,29.523958,64.420298
"146700",,Finland,Europe,ECRINS,"1","0",1.12,5.27,1.40,7.24,0.00,"3",6.5,0.069,1214.0,"148",4.30,5.8,28.414583,64.413103
"146735",,Russia,Europe,MODIS,"1","0",3.95,15.39,2.18,17.11,0.00,"3",4.3,0.122,1622.9,"199",1.72,10.8,30.065625,64.397039
"146798",,Finland,Europe,ECRINS,"1","0",1.18,5.28,1.37,2.99,0.00,"3",2.5,0.461,75.2,"191",1.39,40.6,30.068750,64.370186
"146814",,Finland,Europe,ECRINS,"1","0",1.16,7.40,1.94,4.07,0.00,"3",3.5,0.513,91.9,"185",2.06,45.3,30.075720,64.361604
"146818",,Finland,Europe,ECRINS,"1","0",1.42,7.16,1.69,7.57,0.00,"3",5.3,2.246,39.0,"161",3.14,186.4,28.602473,64.359282
"146855",,Finland,Europe,ECRINS,"1","0",4.00,15.42,2.17,31.65,0.00,"3",7.9,3.043,120.4,"165",3.48,248.0,29.132292,64.338637
"146857",,Finland,Europe,ECRINS,"1","0",2.32,17.27,3.20,6.94,0.00,"3",3.0,8.714,9.2,"194",1.34,783.9,30.107326,64.337001
"146882",,Finland,Europe,ECRINS,"1","0",2.53,14.78,2.62,11.08,0.00,"3",4.4,0.174,736.9,"187",2.04,14.0,29.309326,64.325339
"146901",,Finland,Europe,ECRINS,"1","0",2.02,13.71,2.72,5.86,0.00,"3",2.9,9.389,7.2,"185",1.35,848.1,30.068829,64.319186
"146909",,Finland,Europe,ECRINS,"1","0",1.04,6.75,1.87,3.67,0.00,"3",3.5,5.968,7.1,"185",2.16,528.6,29.836458,64.314888
"146917",,Finland,Europe,ECRINS,"1","0",1.55,9.76,2.21,7.18,0.00,"3",4.6,0.405,205.1,"172",2.59,33.3,29.009644,64.311415
"146993",,Finland,Europe,ECRINS,"1","0",1.16,8.27,2.17,2.33,0.00,"3",2.0,6.294,4.3,"164",1.07,555.8,29.795169,64.279905
"147010",,Finland,Europe,ECRINS,"1","0",4.33,22.09,2.99,14.77,0.00,"3",3.4,12.586,13.6,"175",1.25,1151.9,29.957292,64.273573
"147033",,Finland,Europe,ECRINS,"1","0",5.39,29.96,3.64,22.14,0.00,"3",4.1,12.864,19.9,"169",1.45,1175.7,29.903309,64.265567
"147070",,Finland,Europe,ECRINS,"1","0",3.90,28.41,4.06,22.13,0.00,"3",5.7,0.309,829.0,"170",2.37,25.7,28.745572,64.247914
"147082",,Finland,Europe,ECRINS,"1","0",2.39,8.66,1.58,9.82,0.00,"3",4.1,0.028,4058.2,"163",1.93,2.3,28.599492,64.245436
"147112",,Finland,Europe,ECRINS,"1","0",1.29,6.39,1.59,10.88,0.00,"3",8.4,0.498,252.8,"169",5.59,41.6,28.278594,64.232906
"147174",,Finland,Europe,ECRINS,"1","0",2.25,9.08,1.71,7.86,0.00,"3",3.5,0.936,97.1,"156",1.63,77.7,28.710417,64.206250
"147183",,Finland,Europe,ECRINS,"1","0",1.11,9.66,2.59,3.61,0.00,"3",3.3,0.081,515.5,"162",1.92,6.5,29.351801,64.202525
"147195",,Finland,Europe,ECRINS,"1","0",2.71,10.02,1.72,10.56,0.00,"3",3.9,0.560,218.3,"159",1.74,44.9,29.224535,64.195707
"147216",,Finland,Europe,ECRINS,"1","0",1.62,7.67,1.70,4.46,0.00,"3",2.7,0.033,1563.8,"179",1.37,2.7,29.773165,64.187290
"147238",,Finland,Europe,ECRINS,"1","0",6.90,34.05,3.66,55.91,0.00,"3",8.1,6.285,103.0,"162",2.96,508.7,29.010689,64.176685
"147263",,Finland,Europe,ECRINS,"1","0",2.53,14.49,2.57,9.69,0.00,"3",3.8,0.079,1419.0,"154",1.74,6.4,29.306251,64.169462
"147306",,Finland,Europe,ECRINS,"1","0",3.50,13.15,1.98,16.06,0.00,"3",4.6,0.527,352.8,"151",1.92,42.3,29.440472,64.153877
"147319",,Finland,Europe,ECRINS,"1","0",3.84,16.60,2.39,17.29,0.00,"3",4.5,0.417,479.9,"150",1.82,34.5,28.789583,64.148889
"147331",,Finland,Europe,ECRINS,"1","0",1.34,8.84,2.15,5.73,0.00,"3",4.3,0.170,390.3,"178",2.47,14.1,29.864583,64.145338
"147333",,Finland,Europe,ECRINS,"1","0",2.01,10.37,2.06,8.88,0.00,"3",4.4,1.908,53.9,"112",2.23,159.3,28.431242,64.143559
"147334",,Finland,Europe,ECRINS,"1","0",1.48,5.02,1.16,6.32,0.00,"3",4.3,1.597,45.8,"117",2.39,163.7,27.109201,64.142350
"147365",,Finland,Europe,ECRINS,"1","0",1.32,10.76,2.64,3.32,0.00,"3",2.5,0.119,323.2,"173",1.33,9.8,29.798958,64.127548
"147366",,Finland,Europe,ECRINS,"1","0",1.53,5.63,1.28,7.49,0.00,"3",4.9,0.712,121.8,"140",2.76,59.1,28.760440,64.127390
"147367",,Finland,Europe,ECRINS,"1","0",1.43,5.94,1.40,2.97,0.00,"3",2.1,2.876,12.0,"186",1.03,261.6,29.881250,64.127083
"147384",,Finland,Europe,ECRINS,"1","0",1.10,10.06,2.70,1.85,0.00,"3",1.7,2.588,8.3,"190",0.88,237.3,29.957967,64.120600
"147402",,Finland,Europe,ECRINS,"1","0",1.75,12.33,2.63,8.49,0.00,"3",4.9,0.047,2090.7,"162",2.63,3.8,29.735592,64.116431
"147425",,Finland,Europe,ECRINS,"1","0",1.23,6.19,1.57,2.49,0.00,"3",2.0,3.190,9.0,"183",1.06,287.9,29.852224,64.107221
"147451",,Finland,Europe,ECRINS,"1","0",1.61,7.68,1.71,5.59,0.00,"3",3.5,3.295,19.6,"162",1.82,296.6,29.810902,64.095336
"147479",,Finland,Europe,ECRINS,"1","0",1.94,19.11,3.88,21.97,0.00,"3",11.4,67.304,3.8,"154",6.89,5724.4,28.907681,64.087135
"147482",,Finland,Europe,ECRINS,"1","0",1.20,7.73,1.99,2.87,0.00,"3",2.4,1.873,17.7,"166",1.29,152.3,29.378125,64.084091
"147483",,Finland,Europe,ECRINS,"1","0",2.04,7.91,1.56,7.62,0.00,"3",3.7,0.099,891.3,"159",1.82,10.3,26.876018,64.083933
"147510",,Finland,Europe,ECRINS,"1","0",2.02,14.87,2.95,6.40,0.00,"3",3.2,0.192,385.9,"186",1.51,15.6,29.547859,64.072701
"147559",,Finland,Europe,ECRINS,"1","0",1.42,9.16,2.17,5.51,0.00,"3",3.9,0.142,449.1,"142",2.17,12.0,28.596392,64.043393
"147576",,Finland,Europe,ECRINS,"1","0",1.26,8.75,2.20,3.94,0.00,"3",3.1,3.722,12.2,"163",1.74,305.6,29.241193,64.037385
"147581",,Finland,Europe,ECRINS,"1","0",2.00,9.29,1.85,17.34,0.00,"3",8.7,1.256,159.8,"177",4.95,108.6,28.060692,64.034001
"147594",,Finland,Europe,ECRINS,"1","0",2.65,15.27,2.65,19.46,0.00,"3",7.3,5.381,41.9,"134",3.69,455.2,28.677083,64.027083
"147598",,Finland,Europe,ECRINS,"1","0",1.64,11.91,2.62,13.25,0.00,"3",8.1,4.149,37.0,"148",4.90,349.9,28.729004,64.024725
"147640",,Finland,Europe,ECRINS,"1","0",2.23,12.34,2.33,20.76,0.00,"3",9.3,1.849,129.9,"160",5.18,153.8,28.853464,64.012334
"147661",,Finland,Europe,ECRINS,"1","0",2.00,15.57,3.11,10.54,0.00,"3",5.3,3.171,38.5,"171",2.76,262.0,29.344237,64.003813
"147668",,Finland,Europe,ECRINS,"1","0",1.16,6.86,1.80,6.06,0.00,"3",5.2,0.125,560.9,"176",3.30,10.7,28.276564,64.000424
"147669",,Finland,Europe,ECRINS,"1","0",2.69,11.27,1.94,44.62,0.00,"3",16.6,1.962,263.2,"170",9.61,167.9,28.793783,64.000345
"147694",,Finland,Europe,ECRINS,"1","0",1.74,13.32,2.85,4.05,0.00,"3",2.3,2.604,18.0,"169",1.10,232.4,29.951042,63.993248
"147701",,Finland,Europe,ECRINS,"1","0",1.57,9.01,2.03,5.55,0.00,"3",3.5,0.289,222.3,"148",1.88,30.4,26.816069,63.991466
"147725",,Finland,Europe,ECRINS,"1","0",1.30,10.72,2.65,4.58,0.00,"3",3.5,0.724,73.2,"157",1.99,63.7,27.653155,63.982179
"147742",,Finland,Europe,ECRINS,"1","0",1.40,10.59,2.52,8.93,0.00,"3",6.4,0.106,974.8,"184",3.89,8.7,29.526042,63.977581
"147756",,Finland,Europe,ECRINS,"1","0",1.31,6.46,1.59,10.23,0.00,"3",7.8,0.137,863.9,"174",5.06,11.6,28.853125,63.969818
"147763",,Finland,Europe,ECRINS,"1","0",8.31,16.11,1.58,58.18,0.00,"3",7.0,0.147,4580.8,"140",2.33,15.6,26.862137,63.967142
"147770",,Finland,Europe,ECRINS,"1","0",1.89,5.94,1.22,14.26,0.00,"3",7.5,0.182,907.0,"142",4.28,17.6,27.311493,63.965122
"147775",,Finland,Europe,ECRINS,"1","0",1.38,7.88,1.89,4.30,0.00,"3",3.1,0.336,148.1,"162",1.69,29.2,27.777091,63.963201
"147783",,Finland,Europe,ECRINS,"1","0",4.47,15.98,2.13,16.43,0.00,"3",3.7,0.223,853.0,"181",1.36,20.3,30.090625,63.959314
"147787",,Finland,Europe,ECRINS,"1","0",2.23,13.10,2.47,8.08,0.00,"3",3.6,1.015,92.1,"157",1.70,89.8,27.644792,63.957414
"147795",,Finland,Europe,ECRINS,"1","0",2.60,10.37,1.82,8.99,0.00,"3",3.5,1.494,69.7,"181",1.53,137.4,29.955208,63.955477
"147852",,Finland,Europe,ECRINS,"1","0",1.36,5.79,1.40,4.49,0.00,"3",3.3,0.110,472.8,"208",1.81,9.1,29.641317,63.937364
"147853",,Finland,Europe,ECRINS,"1","0",1.73,8.80,1.89,6.04,0.00,"3",3.5,0.813,85.9,"151",1.79,70.8,27.720647,63.936780
"147879",,Finland,Europe,ECRINS,"1","0",9.74,38.12,3.45,39.71,0.00,"3",4.1,0.802,573.1,"191",1.16,75.0,29.981276,63.926766
"147901",,Finland,Europe,ECRINS,"1","0",8.96,23.33,2.20,40.09,0.00,"3",4.5,1.047,443.1,"148",1.34,92.6,27.634375,63.919545
"147910",,Finland,Europe,ECRINS,"1","0",5.21,12.92,1.60,43.15,0.00,"3",8.3,0.329,1518.2,"132",3.35,34.1,26.932721,63.916356
"147913",,Finland,Europe,ECRINS,"1","0",2.02,9.73,1.93,6.80,0.00,"3",3.4,0.331,237.6,"159",1.61,28.7,27.928125,63.915731
"147933",,Finland,Europe,ECRINS,"1","0",1.50,11.79,2.71,6.53,0.00,"3",4.3,0.189,400.1,"196",2.42,15.6,29.488542,63.909006
"147968",,Finland,Europe,ECRINS,"1","0",1.62,12.48,2.76,6.32,0.00,"3",3.9,0.688,106.3,"171",2.07,60.2,27.990632,63.899473
"147977",,Finland,Europe,ECRINS,"1","0",3.87,13.48,1.93,23.81,0.00,"3",6.2,1.695,162.6,"106",2.62,165.9,27.364583,63.895162
"148089",,Finland,Europe,ECRINS,"1","0",2.79,13.96,2.36,7.87,0.00,"3",2.8,0.721,126.3,"201",1.17,67.8,29.991470,63.858196
"148150",,Finland,Europe,ECRINS,"1","0",5.31,13.73,1.68,39.93,0.00,"3",7.5,0.735,628.8,"92",2.97,77.2,26.891297,63.841186
"148173",,Finland,Europe,ECRINS,"1","0",1.39,7.36,1.76,4.70,0.00,"3",3.4,0.254,214.0,"166",1.86,21.4,28.990625,63.832735
"148179",,Finland,Europe,ECRINS,"1","0",1.10,6.79,1.83,8.93,0.00,"3",8.1,0.121,854.0,"134",5.66,11.8,27.359375,63.829702
"148182",,Finland,Europe,ECRINS,"1","0",1.83,15.07,3.14,7.16,0.00,"3",3.9,0.861,96.2,"176",1.99,71.2,29.324291,63.828425
"148245",,Finland,Europe,ECRINS,"1","0",1.08,6.01,1.63,4.29,0.00,"3",4.0,0.725,68.6,"161",2.46,61.1,28.977083,63.811332
"148289",,Finland,Europe,ECRINS,"1","0",3.35,9.29,1.43,29.50,0.00,"3",8.8,1.309,260.9,"142",4.21,116.0,28.070414,63.799720
"148308",,Finland,Europe,ECRINS,"1","0",1.01,7.45,2.09,8.16,0.00,"3",8.1,0.082,1151.5,"207",5.81,7.3,28.228868,63.792077
"148326",,Finland,Europe,ECRINS,"1","0",1.04,8.65,2.39,3.65,0.00,"3",3.5,0.313,135.0,"197",2.15,26.1,29.570227,63.786489
"148357",,Finland,Europe,ECRINS,"1","0",2.38,10.55,1.93,22.89,0.00,"3",9.6,0.892,297.0,"176",5.26,79.0,28.189618,63.776915
"148363",,Finland,Europe,ECRINS,"1","0",3.57,15.41,2.30,20.40,0.00,"3",5.7,1.100,214.6,"186",2.47,91.3,29.503428,63.775936
"148393",,Finland,Europe,ECRINS,"1","0",3.09,13.79,2.21,30.26,0.00,"3",9.8,0.712,491.8,"77",4.92,72.1,27.109375,63.764631
"148398",,Finland,Europe,ECRINS,"1","0",1.52,9.55,2.18,9.38,0.00,"3",6.2,0.160,678.2,"137",3.65,14.1,28.046875,63.763808
"148424",,Finland,Europe,ECRINS,"1","0",2.36,8.56,1.57,18.63,0.00,"3",7.9,0.090,2396.5,"116",4.18,7.9,27.953836,63.757452
"148456",,Finland,Europe,ECRINS,"1","0",1.40,7.27,1.73,5.71,0.00,"3",4.1,0.361,183.1,"103",2.30,35.5,27.252762,63.747668
"148483",,Finland,Europe,ECRINS,"1","0",1.79,7.27,1.53,5.39,0.00,"3",3.0,0.027,2311.3,"119",1.47,2.9,26.782292,63.741059
"148485",,Finland,Europe,ECRINS,"1","0",1.38,7.08,1.70,10.97,0.00,"3",7.9,0.064,1984.2,"132",5.07,5.7,28.019692,63.740591
"148489",,Finland,Europe,ECRINS,"1","0",1.91,7.07,1.44,6.77,0.00,"3",3.5,0.115,681.6,"118",1.76,12.6,26.765987,63.739123
"148491",,Finland,Europe,ECRINS,"1","0",1.58,5.43,1.22,4.90,0.00,"3",3.1,0.025,2269.3,"130",1.60,2.9,26.573727,63.738366
"148511",,Finland,Europe,ECRINS,"1","0",2.65,15.38,2.66,15.82,0.00,"3",6.0,9.008,20.3,"132",2.88,790.1,27.776042,63.732748
"148512",,Finland,Europe,ECRINS,"1","0",1.99,7.52,1.50,9.81,0.00,"3",4.9,1.742,65.2,"161",2.55,145.1,29.423180,63.732781
"148516",,Finland,Europe,ECRINS,"1","0",1.60,11.77,2.63,9.73,0.00,"3",6.1,6.450,17.5,"77",3.53,690.3,27.035359,63.731250
"148536",,Finland,Europe,ECRINS,"1","0",3.23,12.79,2.01,14.09,0.00,"3",4.4,2.398,68.0,"83",1.86,279.1,26.455181,63.725541
"148573",,Finland,Europe,ECRINS,"1","0",4.63,12.86,1.69,42.42,0.00,"3",9.2,0.057,8614.6,"176",3.94,5.0,28.237199,63.716443
"148586",,Finland,Europe,ECRINS,"1","0",2.65,14.63,2.53,15.08,0.00,"3",5.7,0.280,623.3,"171",2.72,24.9,28.158099,63.712395
"148604",,Finland,Europe,ECRINS,"1","0",1.10,6.14,1.65,4.32,0.00,"3",3.9,2.932,17.1,"154",2.39,245.2,29.291007,63.707925
"148605",,Finland,Europe,ECRINS,"1","0",1.12,8.52,2.27,2.03,0.00,"3",1.8,0.260,90.5,"203",0.96,21.9,29.648279,63.707730
"148609",,Finland,Europe,ECRINS,"1","0",6.68,19.82,2.16,62.49,0.00,"3",9.4,0.529,1367.3,"121",3.55,58.2,26.715968,63.706250
"148621",,Finland,Europe,ECRINS,"1","0",1.91,13.04,2.66,10.54,0.00,"3",5.5,2.032,60.0,"100",2.95,173.8,28.878472,63.703272
"148627",,Finland,Europe,ECRINS,"1","0",5.82,39.29,4.60,31.30,0.00,"3",5.4,9.227,39.3,"91",1.94,854.0,27.460533,63.702379
"148634",,Finland,Europe,ECRINS,"1","0",4.67,14.98,1.95,71.22,0.00,"3",15.2,1.573,524.0,"133",7.14,139.4,28.676304,63.700491
"148657",,Finland,Europe,ECRINS,"1","0",1.12,7.39,1.97,13.29,0.00,"3",11.9,0.417,369.0,"130",8.79,36.6,28.577083,63.692755
"148699",,Finland,Europe,ECRINS,"1","0",4.00,18.11,2.55,21.48,0.00,"3",5.4,2.796,88.9,"99",2.20,240.1,28.824456,63.683054
"148734",,Finland,Europe,ECRINS,"1","0",1.83,8.97,1.87,7.00,0.00,"3",3.8,2.620,30.9,"138",1.95,250.1,30.015153,63.674549
"148774",,Finland,Europe,ECRINS,"1","0",1.83,8.85,1.84,27.52,0.00,"3",15.0,0.274,1162.4,"173",9.79,24.1,28.533522,63.666852
"148858",,Finland,Europe,ECRINS,"1","0",1.27,5.69,1.42,8.56,0.00,"3",6.8,0.019,5214.1,"108",4.33,2.0,26.957561,63.648821
"148868",,Finland,Europe,ECRINS,"1","0",4.76,30.16,3.90,32.60,0.00,"3",6.8,0.891,423.4,"86",2.76,103.4,26.517346,63.646341
"148874",,Finland,Europe,ECRINS,"1","0",4.27,21.73,2.97,37.30,0.00,"3",8.7,0.638,676.7,"169",3.82,56.5,28.304782,63.645054
"148880",,Finland,Europe,ECRINS,"1","0",2.01,12.14,2.42,9.49,0.00,"3",4.7,0.314,349.8,"145",2.41,27.1,29.850319,63.643396
"148897",,Finland,Europe,ECRINS,"1","0",1.02,6.26,1.75,6.43,0.00,"3",6.3,0.023,3236.9,"120",4.29,2.5,26.961607,63.637177
"148901",,Finland,Europe,ECRINS,"1","0",2.03,14.22,2.82,8.91,0.00,"3",4.4,0.632,163.2,"98",2.21,57.1,27.569972,63.636986
"148902",,Finland,Europe,ECRINS,"1","0",1.05,9.53,2.63,3.63,0.00,"3",3.5,8.866,4.7,"90",2.11,743.9,29.082771,63.636609
"148919",,Finland,Europe,ECRINS,"1","0",7.10,34.63,3.67,42.50,0.00,"3",6.0,11.036,44.6,"99",2.05,970.3,28.840625,63.632950
"148965",,Finland,Europe,ECRINS,"1","0",1.00,6.49,1.83,6.37,0.00,"3",6.3,0.209,352.9,"120",4.37,18.7,27.784064,63.621991
"149067",,Finland,Europe,ECRINS,"1","0",2.11,12.06,2.34,8.10,0.00,"3",3.8,0.882,106.3,"95",1.86,98.7,26.642708,63.600738
"149073",,Finland,Europe,ECRINS,"1","0",7.52,30.55,3.14,51.68,0.00,"3",6.9,11.295,53.0,"96",2.36,991.8,27.864534,63.597942
"149080",,Finland,Europe,ECRINS,"1","0",1.14,9.90,2.62,4.56,0.00,"3",4.0,0.111,475.2,"91",2.43,12.5,26.567708,63.595932
"149083",,Finland,Europe,ECRINS,"1","0",1.12,8.37,2.23,3.81,0.00,"3",3.4,10.251,4.3,"71",2.02,1081.8,27.150773,63.595324
"149084",,Finland,Europe,ECRINS,"1","0",1.07,6.35,1.73,2.81,0.00,"3",2.6,0.159,204.2,"152",1.51,13.3,29.390895,63.595426
"149137",,Finland,Europe,ECRINS,"1","0",3.73,24.68,3.60,30.45,0.00,"3",8.2,0.388,908.2,"170",3.70,33.6,28.540007,63.578082
"149200",,Finland,Europe,ECRINS,"1","0",2.89,24.01,3.99,21.45,0.00,"3",7.4,0.144,1724.0,"91",3.63,16.0,26.603125,63.556356
"149209",,Finland,Europe,ECRINS,"1","0",3.38,31.93,4.90,19.17,0.00,"3",5.7,13.882,16.0,"83",2.50,1296.8,27.432136,63.553447
"149250",,Finland,Europe,ECRINS,"1","0",1.54,6.83,1.55,11.46,0.00,"3",7.4,1.167,113.6,"175",4.53,101.3,28.502464,63.537002
"149256",,Finland,Europe,ECRINS,"1","0",2.00,7.69,1.53,13.14,0.00,"3",6.6,0.060,2534.6,"74",3.57,5.9,27.419975,63.534922
"149285",,Finland,Europe,ECRINS,"1","0",1.59,14.57,3.26,11.15,0.00,"3",7.0,0.241,535.4,"123",4.18,22.1,27.640298,63.526356
"149289",,Finland,Europe,ECRINS,"1","0",1.28,8.63,2.16,3.45,0.00,"3",2.7,0.023,1738.5,"112",1.47,2.1,30.002736,63.524453
"149311",,Finland,Europe,ECRINS,"1","0",1.84,15.05,3.13,4.25,0.00,"3",2.3,1.274,38.6,"112",1.07,123.0,30.073958,63.515515
"149315",,Finland,Europe,ECRINS,"1","0",2.13,6.06,1.17,27.84,0.00,"3",13.1,3.442,93.6,"116",7.88,299.1,28.352107,63.514609
"149333",,Finland,Europe,ECRINS,"1","0",3.44,28.14,4.28,11.30,0.00,"3",3.3,10.400,12.6,"110",1.30,931.7,30.020438,63.508077
"149347",,Finland,Europe,ECRINS,"1","0",9.77,36.37,3.28,136.26,0.00,"3",14.0,3.513,448.9,"118",4.97,311.9,28.089849,63.503542
"149349",,Finland,Europe,ECRINS,"1","0",1.42,8.51,2.01,9.46,0.00,"3",6.7,0.269,407.1,"102",4.10,25.3,27.595186,63.502205
"149384",,Finland,Europe,ECRINS,"1","0",1.80,11.48,2.41,14.28,0.00,"3",7.9,0.481,343.7,"110",4.63,39.7,28.976713,63.484379
"149399",,Finland,Europe,ECRINS,"1","0",2.85,12.27,2.05,16.59,0.00,"3",5.8,0.734,261.7,"70",2.74,74.0,27.307099,63.472865
"149401",,Finland,Europe,ECRINS,"1","0",2.74,10.99,1.87,19.13,0.00,"3",7.0,0.170,1302.7,"151",3.44,14.9,29.833042,63.472013
"149403",,Finland,Europe,ECRINS,"1","0",3.94,16.55,2.35,20.90,0.00,"3",5.3,0.209,1157.5,"85",2.19,19.3,27.817092,63.471335
"149422",,Finland,Europe,ECRINS,"1","0",9.13,39.25,3.66,108.42,0.00,"3",11.9,0.454,2763.9,"104",4.20,49.2,26.677884,63.462332
"149430",,Finland,Europe,ECRINS,"1","0",1.50,5.26,1.21,7.64,0.00,"3",5.1,0.078,1133.7,"130",2.94,6.9,28.187111,63.458855
"149442",,Finland,Europe,ECRINS,"1","0",1.80,13.42,2.82,8.64,0.00,"3",4.8,1.436,69.7,"99",2.55,156.8,26.594798,63.453771
"149462",,Finland,Europe,ECRINS,"1","0",6.25,33.80,3.81,47.37,0.00,"3",7.6,18.561,29.5,"96",2.83,1640.7,27.981134,63.443918
"149463",,Finland,Europe,ECRINS,"1","0",1.00,6.92,1.95,4.25,0.00,"3",4.2,0.218,225.7,"104",2.71,18.2,29.503319,63.443665
"149465",,Finland,Europe,ECRINS,"1","0",1.76,10.84,2.30,5.27,0.00,"3",3.0,14.244,4.3,"112",1.47,1300.1,30.071363,63.442970
"149479",,Finland,Europe,ECRINS,"1","0",1.70,10.23,2.21,9.27,0.00,"3",5.4,0.259,414.1,"121",3.03,24.3,27.735417,63.434560
"149489",,Finland,Europe,ECRINS,"1","0",1.41,6.73,1.60,4.51,0.00,"3",3.2,0.273,191.1,"155",1.73,22.6,28.761524,63.427083
"149516",,Finland,Europe,ECRINS,"1","0",1.31,5.34,1.31,6.16,0.00,"3",4.7,0.047,1517.1,"133",2.79,5.0,27.092029,63.412900
"149522",,Finland,Europe,ECRINS,"1","0",1.52,11.49,2.63,10.59,0.00,"3",7.0,0.115,1065.4,"99",4.20,10.3,27.985417,63.408718
"149525",,Finland,Europe,ECRINS,"1","0",1.05,5.13,1.41,8.91,0.00,"3",8.5,0.038,2712.4,"126",6.03,3.4,28.085417,63.406250
"149534",,Finland,Europe,ECRINS,"1","0",1.03,7.92,2.20,4.31,0.00,"3",4.2,2.498,20.0,"96",2.66,275.0,26.531962,63.402263
"149536",,Finland,Europe,ECRINS,"1","0",2.62,27.74,4.83,21.18,0.00,"3",8.1,1.371,178.8,"92",4.14,112.4,29.100960,63.400936
"149542",,Finland,Europe,ECRINS,"1","0",1.16,10.23,2.68,4.17,0.00,"3",3.6,0.304,158.9,"113",2.12,27.4,29.935417,63.395038
"149563",,Finland,Europe,ECRINS,"1","0",1.54,6.76,1.53,7.04,0.00,"3",4.6,0.080,1018.3,"67",2.54,8.2,27.391339,63.382980
"149564",,Finland,Europe,ECRINS,"1","0",3.10,9.93,1.59,16.39,0.00,"3",5.3,2.316,81.9,"150",2.36,191.3,28.657354,63.382846
"149576",,Finland,Europe,ECRINS,"1","0",8.41,33.26,3.24,69.81,0.00,"3",8.3,0.489,1652.4,"104",2.84,43.1,28.217400,63.375503
"149582",,Finland,Europe,ECRINS,"1","0",1.38,8.13,1.95,10.32,0.00,"3",7.5,0.099,1206.6,"122",4.72,10.8,26.665444,63.370528
"149592",,Finland,Europe,ECRINS,"1","0",1.05,10.41,2.86,4.10,0.00,"3",3.9,0.464,102.2,"99",2.41,44.1,27.771574,63.362637
"149616",,Finland,Europe,Other,"1","0",3.06,24.54,3.96,22.02,0.00,"3",7.2,7.496,34.0,"86",3.42,635.3,29.762191,63.349434
"149655",,Finland,Europe,ECRINS,"1","0",1.09,5.06,1.37,6.02,0.00,"3",5.5,0.055,1267.4,"130",3.60,5.9,26.869598,63.326595
"149674",,Finland,Europe,ECRINS,"1","0",1.76,12.05,2.56,15.85,0.00,"3",9.0,0.662,277.1,"98",5.43,57.8,28.193802,63.314684
"149678",,Finland,Europe,ECRINS,"1","0",2.03,12.77,2.53,14.57,0.00,"3",7.2,0.219,770.1,"206",3.95,17.8,28.957844,63.312880
"149685",,Finland,Europe,ECRINS,"1","0",3.08,9.76,1.57,27.73,0.00,"3",9.0,0.355,904.0,"201",4.44,28.8,28.931250,63.307030
"149702",,Finland,Europe,ECRINS,"1","0",1.00,7.47,2.11,5.07,0.00,"3",5.1,0.508,115.4,"184",3.35,41.3,28.907292,63.290181
"149718",,Finland,Europe,ECRINS,"1","0",1.37,8.36,2.02,6.18,0.00,"3",4.5,0.120,596.4,"98",2.63,12.8,26.727083,63.278683
"149746",,Finland,Europe,ECRINS,"1","0",9.74,27.73,2.51,64.97,0.00,"3",6.7,4.468,168.3,"93",2.08,361.8,28.486714,63.261841
"149750",,Finland,Europe,ECRINS,"1","0",2.23,16.23,3.06,25.69,0.00,"3",11.5,0.048,6195.6,"90",6.66,4.2,28.330759,63.260711
"149751",,Finland,Europe,ECRINS,"1","0",2.29,10.62,1.98,16.69,0.00,"3",7.3,0.106,1822.2,"108",3.86,10.8,27.477728,63.260417
"149753",,Finland,Europe,ECRINS,"1","0",1.15,5.75,1.51,4.96,0.00,"3",4.3,0.037,1550.6,"148",2.63,4.1,26.427083,63.259538
"149760",,Finland,Europe,ECRINS,"1","0",7.34,28.77,2.99,61.87,0.00,"3",8.4,0.942,760.2,"177",3.03,76.4,28.856250,63.257040
"149773",,Finland,Europe,ECRINS,"1","0",1.51,5.75,1.32,3.92,0.00,"3",2.6,0.331,137.1,"78",1.31,35.9,27.165758,63.248716
